ID,GSM4861833,GSM4861834,GSM4861835,GSM4861836,GSM4861837,GSM4861838,GSM4861839,GSM4861840,GSM4861841,GSM4861842,GSM4861843,GSM4861844
ASHGV40039372,10.60836082,10.47848559,10.21142862,10.42466096,10.39088183,10.54529068,10.37653265,10.23759434,10.07847877,9.95904876,9.805099637,9.967064764
ASHGV40039373,6.637707695,7.078327486,6.857315557,6.850861044,6.833945007,6.993354919,6.405586281,6.424792232,6.317748885,6.832068352,6.687558671,6.920888319
ASHGV40039379,5.55078209,5.726706559,5.884262273,5.666342717,5.730202176,5.824685563,5.533174672,5.483023146,5.687602893,5.497251937,5.711540843,5.61335202
ASHGV40039380,7.645101358,6.923830581,6.718151698,6.91209101,7.122910104,7.322862702,7.470946861,7.318431735,7.71607886,6.825886924,6.6148913,7.083438452
ASHGV40039394,2.673907416,2.673702792,2.672728037,2.672994201,2.674834877,2.695267284,2.762400443,2.680812791,2.712899785,2.604641368,2.609251648,2.615261591
ASHGV40039416,8.748435335,8.546213262,8.19521857,8.598747069,8.337208141,8.348690951,8.633949323,8.805096814,8.6072768,9.162663682,9.144307892,9.034841412
ASHGV40039422,8.311331316,8.332687714,7.231559411,7.744075728,8.024454832,8.248188537,8.032581242,7.875541072,8.034064941,7.235483761,7.265045426,7.084169455
ASHGV40039423,4.960750754,5.011783977,4.615510917,4.740498486,4.924255773,5.02152683,5.331925816,5.285661961,5.390101991,4.489920627,5.119896832,4.424906451
ASHGV40039428,10.88758099,10.88041464,10.90436985,10.63340497,10.91533161,11.13467078,10.78256106,10.6690711,10.44449189,11.7015414,11.6440693,11.64711795
ASHGV40039430,8.723901622,8.73157117,8.756670598,8.648550795,8.719901688,8.934155206,7.785270437,7.670282393,7.515081705,7.942549747,7.947443455,8.062974941
ASHGV40039434,8.290620472,7.998402212,8.128250717,8.145101797,8.15817297,8.17552305,7.677200014,7.706960237,7.694547013,7.460177265,7.276309655,7.852350551
ASHGV40039435,9.069295866,9.012307873,8.285594492,8.785027969,8.723589623,8.848246724,9.105402711,9.068264868,8.781478859,9.080870076,8.993279646,9.163859474
ASHGV40039440,10.23348139,9.693560405,9.541326677,9.591714619,9.830791951,10.06845883,10.001848,9.854299782,9.540646738,9.934081005,9.908433783,9.680908997
ASHGV40039444,10.55661904,10.25211969,10.3422779,9.688542072,10.51315832,10.95868562,10.29274903,10.1665148,10.17284605,10.48268298,10.37034236,10.55483382
ASHGV40039446,10.81437809,10.79461628,10.51176937,10.73368737,10.71011633,10.69379614,11.40389773,11.45988323,11.62200021,11.01690345,11.09128706,11.00489899
ASHGV40039448,4.751143779,4.726840371,4.715412903,4.018722423,4.943714024,5.326706995,4.573731758,4.509992203,4.354014188,4.068914792,4.391555728,4.366775016
ASHGV40039449,11.07810725,11.19528739,11.47222197,11.21043036,11.24507162,11.26733072,10.7044567,10.69341009,10.54873119,11.06892555,10.96458753,11.14744234
ASHGV40039450,13.20941766,13.19526884,13.29398567,13.24605114,13.25007434,13.24699341,13.07732986,13.10875499,13.14200347,12.96104368,12.93415183,13.07438897
ASHGV40039454,2.664431235,2.678794606,2.677818685,2.670345609,2.672188518,2.692645709,4.33655533,2.703751461,2.735877377,2.627487642,2.632103514,2.638120747
ASHGV40039455,8.018483321,8.185350629,7.637615112,7.945391728,7.975298081,8.043800519,7.944342503,7.832647652,7.670472875,7.397678187,7.238645689,7.30011975
ASHGV40039457,8.593912268,7.729587326,7.787657202,7.571551625,8.173221673,8.481327296,7.321002834,7.112639706,7.127261418,7.937229112,8.02385719,8.475676229
ASHGV40039459,10.77146105,10.35369309,9.88089872,10.34422299,10.39242515,10.21836924,11.07551485,10.88211162,10.92390068,10.5638052,10.33300251,10.47502892
ASHGV40039460,2.87541237,3.198004647,2.827525078,2.944857924,2.946730775,2.967520346,3.048633308,2.965619481,2.998267365,3.811619977,2.89280743,2.898922429
ASHGV40039464,13.06575152,12.95102437,12.78728048,12.82179591,12.97444354,13.04746324,12.74959278,12.57286501,12.56294573,12.9944604,12.89910468,13.06707376
ASHGV40039465,4.767584393,5.120778522,5.043284261,5.133884108,5.043751225,4.704420351,5.474743167,5.297123358,5.342839592,5.447985223,5.254859971,5.193655958
ASHGV40039469,2.776042553,2.854038794,2.82567368,2.808151887,2.810027099,2.830842864,2.899551188,2.816432768,2.849121786,2.738832198,2.743528978,2.749651681
ASHGV40039477,5.263636099,5.402368265,5.005798313,5.196363332,5.048529942,5.249875866,5.081887045,5.190991558,4.762243587,5.140771841,4.995410065,5.309545681
ASHGV40039480,4.680267453,4.661075041,4.673160438,4.809650721,4.82701041,4.487331419,4.388958643,5.050764345,5.62799418,4.421999557,4.137297872,4.164856803
ASHGV40039481,8.190512055,7.877215523,7.65732444,7.750890289,7.962234969,8.163421654,6.82526251,6.96891823,7.0634999,6.798635006,6.523378972,6.920467909
ASHGV40039484,6.495744643,6.936184849,6.481658384,6.628984244,6.578386425,6.570282966,6.615590411,6.392286394,6.462245244,6.782737806,6.906606902,6.872806314
ASHGV40039485,6.149042746,6.292325809,6.693608035,6.573914811,6.467323397,6.30317075,5.731277752,5.614985606,5.965682051,5.22935998,5.146740429,5.2394072
ASHGV40039490,5.424768558,6.029058257,5.928976913,5.733796225,5.570843343,5.891408639,3.831590814,5.423962306,5.516537828,6.109588748,6.447173744,5.886181274
ASHGV40039491,2.785242363,2.899460046,3.190872466,2.934160237,2.936361004,2.960790597,3.044347656,2.946799034,2.985163197,2.855726216,2.861238404,2.868424071
ASHGV40039492,6.83878549,6.789054757,7.260395103,6.932998827,6.856959027,7.027602777,7.886853345,7.254413339,7.389095205,7.147062356,7.294882618,7.204241701
ASHGV40039497,4.342693515,5.549905308,4.070774546,5.058578751,4.926615946,3.983233294,4.215480788,5.973004571,5.981569494,5.436945218,5.457251125,4.975635885
ASHGV40039500,4.710098646,5.023826643,4.709785715,4.758601741,4.739754515,4.913495292,4.324735516,4.926796466,4.82944377,4.690508893,4.973345734,5.996104715
ASHGV40039521,7.712128122,8.025783774,8.875246617,8.119582487,8.305926763,8.299593574,7.631362248,7.284941041,6.84155298,7.66593798,7.249989208,7.96363079
ASHGV40039522,2.777959828,2.745554878,2.826047727,2.77520577,2.777083038,2.797921634,2.86672377,2.783514183,2.816239056,2.705828499,2.71053043,2.716659848
ASHGV40039526,5.709015783,5.731827925,6.089537921,5.636412514,5.970858088,6.118782063,5.583419102,5.1750999,5.10715325,4.964649465,5.047557808,5.039359106
ASHGV40039527,4.175645203,4.018127879,4.012160744,3.659310139,3.85584182,4.762489973,2.613385961,3.613673334,3.746324228,4.286368992,4.251199297,4.130571151
ASHGV40039529,9.632971404,10.03934969,9.693036072,9.658001924,9.861650316,9.906735755,9.760701428,9.503849181,9.421219748,9.223680807,9.164711028,9.132619799
ASHGV40039531,12.48801011,12.90343309,12.52888536,11.87802732,12.83550177,13.19325174,12.04107232,11.66387752,11.12217813,12.97921922,12.5618365,13.13477146
ASHGV40039532,12.15539249,11.89313892,11.93155341,11.9427537,12.02488625,12.01669938,12.23156027,12.07125854,11.89936386,12.39465548,12.17315028,12.38252821
ASHGV40039535,3.1502382,4.300756191,4.102678624,3.223892149,4.065583569,4.154680206,3.310012304,3.224562155,4.815129141,3.710515884,3.532712914,3.155907651
ASHGV40039537,5.27402726,4.886493348,4.538956087,4.760902952,5.137623035,4.611108732,3.770751151,4.647227623,3.720825703,5.158586803,5.042750776,6.018766181
ASHGV40039538,2.777591224,2.593087864,2.777109212,2.712202061,2.714273699,2.737269895,2.814937317,2.723112324,2.759225484,2.63738317,2.642571932,2.649335983
ASHGV40039541,2.972343876,2.937368953,2.862971118,2.905711433,2.907556522,2.928037917,3.009289919,2.927506655,2.95967058,3.707073756,2.85577394,2.861798293
ASHGV40039542,3.862337156,3.92634149,3.915632475,3.556672827,3.870413373,4.326759437,4.229449791,3.453443316,3.662426729,3.421232306,2.539769475,3.970108258
ASHGV40039545,5.365250443,5.860031414,5.477978888,5.607079037,5.634192212,5.596449187,4.811053254,5.006088202,4.680432111,5.194570868,5.076766447,5.453933191
ASHGV40039546,7.933923766,8.415663475,9.171508415,8.611808872,8.499901999,8.40314708,8.316434783,8.199404247,7.803904535,8.705676484,8.833291076,8.899541476
ASHGV40039547,2.638963879,2.649958762,2.757330065,2.681226411,2.683168971,2.704732342,2.776512479,2.69040883,2.724271886,2.610021206,2.614886672,2.621229275
ASHGV40039558,2.618373587,2.708601225,2.745410382,2.689294287,2.691236897,2.712800813,2.784583192,2.698477364,2.732341277,2.618087707,2.622953296,2.629296058
ASHGV40039559,2.669488067,2.624371899,2.795001079,2.694255453,2.696275567,2.71869982,2.794017208,2.70447601,2.739690994,2.620879042,2.625938754,2.632534574
ASHGV40039567,6.132002676,6.362113695,6.715747503,5.647530564,6.603209573,7.067261345,5.247765305,4.434729369,4.263579644,6.379708945,6.012554467,6.602360532
ASHGV40039570,2.724964086,2.815614106,2.815509142,2.777096763,2.77900095,2.800138357,2.870168267,2.785765512,2.818959636,2.706965869,2.711735222,2.717952532
ASHGV40039571,10.20960501,10.27122544,9.754319391,10.00131693,10.08438849,10.11682604,10.48508672,10.0751084,9.737489331,9.891928885,9.797946373,10.27089472
ASHGV40039572,8.529890821,8.487358294,8.323361826,8.296444821,8.538099841,8.674081412,7.676445918,7.771400142,7.814658824,7.698301872,7.560250401,7.656381991
ASHGV40039573,6.673305971,6.607942617,6.141080915,6.030174971,6.643223777,6.888146694,6.302013695,6.417573024,6.733688425,5.957169267,6.268960304,5.706164569
ASHGV40039575,9.607770914,9.873318706,10.62884871,10.25662277,9.909883508,9.883560274,9.624330527,10.0128771,10.2636505,10.72954404,10.87387086,10.51640507
ASHGV40039588,11.45841279,11.21103709,11.1717197,11.13653676,11.31969838,11.38488265,11.60553478,11.43514985,11.2241729,11.12636913,11.42916893,11.25411147
ASHGV40039591,2.611836009,2.74568758,2.782569194,2.710005404,2.712030147,2.734505777,2.810034265,2.720287917,2.755583583,2.636499417,2.641570721,2.648181654
ASHGV40039592,4.607475569,4.519057533,4.533872796,4.474015342,4.423239625,4.85921188,3.397430193,2.374821086,3.502354784,3.341054905,3.434997762,2.309189866
ASHGV40039595,4.5211887,4.41224402,4.586636552,5.096621633,4.475167769,4.070215921,3.872041191,4.900111862,4.087138288,3.726153791,3.480776768,3.738015644
ASHGV40039596,8.296094119,7.979872722,8.189990621,7.83274266,8.176387958,8.478639914,7.543255514,7.326997563,6.920232431,7.570069542,7.337322749,7.781713065
ASHGV40039597,8.613270341,8.426627503,8.574422688,8.578761118,8.575675837,8.560224639,7.738394875,7.825359401,7.830996467,7.532397722,7.326060361,7.794082363
ASHGV40039598,6.236455842,6.215646923,6.54275343,6.428618543,6.346403095,6.133037935,6.837491254,6.742505738,6.787911172,6.947475472,6.687428425,7.080836787
ASHGV40039604,2.716243816,2.659074808,2.658171805,2.677167746,2.679031083,2.699715035,2.767881756,2.685289674,2.717771692,2.6081805,2.612847538,2.61893147
ASHGV40039606,6.651636169,6.825142694,6.867756773,6.726978061,6.774950054,6.923391903,6.127518818,6.280259163,6.217376184,6.73174471,6.733748573,6.653999388
ASHGV40039609,2.817690149,2.826302653,2.699317014,2.772859449,2.774821616,2.79660263,2.869277037,2.782304324,2.816509168,2.701105331,2.706019905,2.712426525
ASHGV40039611,8.522406823,8.266168758,8.560003432,8.961177515,8.506178184,8.018460882,7.867277178,8.297551885,8.564283277,7.40349064,7.217776739,7.763324441
ASHGV40039617,13.45310675,13.20845881,13.13100438,13.30212278,13.2329087,13.26903216,13.54474653,13.63337916,13.68423996,13.38856566,13.44923227,13.24645172
ASHGV40039618,3.070407192,3.109179656,3.06683632,2.811027843,3.593345212,2.83332957,4.044612553,2.847186401,2.879314658,3.677420532,3.595584344,3.219678662
ASHGV40039619,9.299636889,9.03405944,9.731052536,9.626857573,9.345733214,9.137733421,9.213244668,9.383063336,9.412171604,9.952817729,9.919993799,9.834570279
ASHGV40039634,8.581624116,8.485771941,8.061299347,8.333323526,8.502277513,8.419785521,8.513472138,8.469871533,8.602279361,7.936622941,7.897588964,7.794410183
ASHGV40039635,2.807049668,2.846295869,2.883097464,2.832768247,2.834613582,2.855097697,2.931724771,2.849930644,2.88209884,2.773566453,3.349845993,2.784213553
ASHGV40039636,7.946603017,7.996390506,8.585059431,8.463538947,8.065343264,7.906699255,7.867675044,8.543797476,8.670999331,9.073882119,8.985963025,8.868207135
ASHGV40039637,9.494241936,9.803642427,9.757554807,9.498623966,9.719669986,9.921575668,9.231553787,9.000729988,8.99070336,9.339958528,9.433419166,9.23046091
ASHGV40039639,6.739139436,6.695140148,7.157129434,6.654060311,6.936868956,7.09826859,7.061690103,6.823130264,6.602523542,6.464908314,6.287692973,6.734753118
ASHGV40039646,6.732667234,6.971996538,7.321911071,7.033001448,6.917606481,6.981167538,7.028268791,6.866752874,6.614646618,7.414727327,7.369673218,7.370523506
ASHGV40039653,6.882240658,6.872733796,6.698729043,6.785393291,6.866468213,6.91125338,6.43557105,6.389917573,6.359600883,6.188457016,5.771439598,6.348023446
ASHGV40039661,5.163506007,5.380755835,4.883558116,5.350585901,5.14391433,4.898239277,4.825082061,4.866913388,5.255433657,5.172528133,4.726212565,5.233897515
ASHGV40039667,5.278427321,5.328375154,4.893503889,5.085172622,5.192882353,5.257074605,5.53940966,5.516466068,5.101529962,4.600597785,4.603654255,5.123291429
ASHGV40039668,4.107491657,4.754310349,4.911756082,4.233045554,4.693870876,4.863799765,3.860912572,3.612557995,2.791240923,5.215450226,5.199499989,3.530356185
ASHGV40039669,10.75986161,10.68418494,10.28947005,10.39333584,10.56851891,10.7020944,11.37238475,11.44562993,11.53651353,11.95051194,12.04738524,11.98760792
ASHGV40039684,5.658772062,5.999494618,5.632138784,5.959848674,5.745685979,5.656529164,5.567735634,5.871881268,5.871564026,6.059981211,5.691284322,6.582133671
ASHGV40039702,8.317791257,8.261352232,8.005506011,8.165635749,8.165138112,8.266151134,9.056954686,8.41056333,8.147787817,8.148474943,8.238548222,8.241373992
ASHGV40039703,2.721780244,2.730099749,2.730551534,2.72339127,2.725234015,2.745689379,2.812916865,2.731237544,2.763360589,2.654980538,2.659595998,2.665612693
ASHGV40039709,5.589380833,5.49869563,5.708281264,5.552861193,5.606990697,5.842408057,5.708555218,5.432852139,5.436279667,5.623959707,5.626565569,5.541604995
ASHGV40039714,8.461844358,8.220451851,7.499286037,8.083536685,8.146284467,8.132333894,8.517493808,8.377851017,8.311783941,7.650391118,7.702508614,7.600762595
ASHGV40039716,9.309349313,8.997051214,8.549853339,8.979086202,8.954784668,9.046292336,9.908367779,9.888767628,10.05831373,9.349748976,9.331088905,9.342138899
ASHGV40039720,10.65293383,10.57899634,10.84719873,10.57404807,10.72007851,10.83862616,10.18172305,10.10892657,10.13314356,10.46717396,10.44673304,10.49487131
ASHGV40039726,5.121007882,5.037931037,5.328746201,5.284458203,5.178922558,4.952195184,5.424907572,5.238170363,5.591175509,5.631408315,5.601868569,5.485361061
ASHGV40039737,10.51176065,10.56764497,10.89339987,10.72711533,10.67926918,10.62943807,10.65451709,10.44241569,10.37754268,10.32403728,10.36614686,10.47696254
ASHGV40039739,3.740208831,3.874959799,3.856828164,3.269826533,4.04041534,4.211897145,5.167102988,4.737421676,5.272513087,5.307436624,5.604136201,3.900518261
ASHGV40039746,2.806860794,2.771777193,2.757857013,2.771249243,2.773104464,2.793698322,2.861494862,2.779262526,2.811603063,2.702489218,2.707135927,2.713193359
ASHGV40039751,10.14499238,10.67818337,11.05770614,10.63404707,10.61210178,10.62230243,9.698451048,9.954343666,10.05309648,10.57409679,10.70704812,10.96419547
ASHGV40039752,10.82937539,10.25715944,10.56012801,10.60024249,10.56865224,10.51512899,11.13778711,10.97104834,10.81898106,10.36213376,10.45752498,10.24554119
ASHGV40039753,8.046372835,8.013448618,6.911741481,7.720250151,7.62689012,7.631300083,8.361588854,8.211924245,8.179497098,7.331480166,7.35908262,7.370305426
ASHGV40039754,3.741731913,3.387674775,3.85031419,3.510922627,3.501588031,3.94167036,2.997242869,3.516906233,3.82450069,3.365532783,3.71289241,2.847482652
ASHGV40039755,6.785816802,6.125554597,5.112346158,5.77397981,6.038241966,6.271265215,7.468982224,7.174429801,7.306542372,6.742032194,6.979396164,5.832422227
ASHGV40039759,4.301633362,4.280842126,4.322341382,4.187123888,4.771239418,4.0343618,3.948873298,3.645638564,3.685308407,2.338813281,2.838180488,2.757779475
ASHGV40039765,5.199463522,5.533836288,5.314056459,5.902427665,5.259853305,4.90237239,4.164912155,4.742956948,5.162063745,3.874146553,3.393110879,4.181171638
ASHGV40039766,5.655162666,5.837557414,5.482254085,5.574046316,5.74657471,5.711212721,6.092997261,5.977982988,6.005177351,5.665350738,5.843669389,5.481284668
ASHGV40039767,5.305599781,5.617711519,5.174171758,5.252123329,5.570498781,5.334395241,6.067411576,5.73036606,5.783421519,5.081294566,5.138055772,4.951798909
ASHGV40039768,7.197604507,7.563806607,7.855420825,7.422573636,7.531609431,7.558383664,7.417173395,7.355832889,7.489619106,7.68900836,8.211078108,7.195000004
ASHGV40039769,6.513246413,6.935813358,7.209761075,6.735812826,6.880978501,7.097074839,7.27248224,7.35100602,7.59751644,8.012937418,6.672447763,7.850799852
ASHGV40039770,2.664385081,2.678748405,2.677772487,2.670401655,2.672244564,2.692701753,2.785552279,2.703865668,4.29063715,2.627601856,2.632217728,2.638234961
ASHGV40039772,11.86320907,11.83434042,11.81301422,11.97569868,11.82311607,11.74262733,12.26968368,12.08090298,12.16417696,11.8636453,11.84411404,11.97647522
ASHGV40039782,2.899625227,2.794975642,2.93387464,2.860793635,2.862759945,2.884586943,2.95745029,2.870293963,2.904571019,2.788923543,2.793848493,2.800268638
ASHGV40039784,2.762708854,2.754111244,2.849619938,2.780293972,2.782199572,2.803352665,2.873447025,2.788981637,2.822200394,2.710123518,2.714896411,2.721118335
ASHGV40039787,5.445932953,6.049055364,5.795234001,5.919198666,5.856762309,5.54537612,6.05356389,5.890451439,5.834713372,5.657223693,5.453350751,5.700098045
ASHGV40039801,8.067397945,8.22975555,7.504033865,8.238268137,7.967639046,7.669031798,7.72934616,7.815844937,8.252739654,8.193338466,8.152698114,8.270371131
ASHGV40039802,5.541103272,5.918080842,6.088576128,5.824164198,5.884321503,5.868668208,5.352309564,5.592328112,6.018785003,6.032960742,5.915941368,5.943111131
ASHGV40039805,8.637539816,8.580326817,8.127759183,8.231309611,8.536681416,8.667018719,8.213145851,8.534978246,9.057400248,8.522702408,8.689860573,8.383603166
ASHGV40039806,7.306271248,7.185745495,7.374619128,7.275615878,7.326410077,7.305147292,7.145099158,7.148819872,7.129600327,7.179334818,7.339272611,7.207485608
ASHGV40039810,6.909491705,6.626655155,6.94205241,7.020499222,6.823243656,6.762766244,6.519132334,6.182953593,5.753723902,5.705753032,5.346489014,6.005986271
ASHGV40039813,7.791376,7.265001294,6.733189513,7.341459666,7.346221516,7.22015829,7.988834555,7.832850575,7.756559975,6.80056038,6.945771323,7.120253636
ASHGV40039814,3.315292857,3.507953449,3.262235148,3.461549865,4.03623523,2.631705845,2.687574776,3.638881467,3.894688482,3.143179495,3.032669186,2.979171175
ASHGV40039817,9.4767311,8.582122909,9.244851387,9.640441628,9.199229505,8.424643979,9.79294109,9.454113872,9.047593802,8.862796922,9.169074182,8.835880355
ASHGV40039818,4.62752497,4.573126779,4.573609501,4.619665236,4.51105958,4.765828349,4.34310956,4.277814211,4.280577476,3.625112699,3.461001602,3.159082682
ASHGV40039819,3.702063449,3.66144151,3.696423762,3.840815171,3.812397753,3.471089571,2.575378967,2.49370679,3.306582717,2.782517772,2.422071509,2.819103936
ASHGV40039820,7.134868841,6.875218099,7.133951967,7.020266483,7.145222352,7.080456006,6.641881932,6.714181444,6.693583957,6.621780835,6.476168614,6.837828602
ASHGV40039821,8.946660103,8.919220192,8.668439707,8.866963987,8.83965445,8.870132722,8.783210329,8.732981169,8.930334725,8.421873066,8.529370127,8.315800401
ASHGV40039827,15.04104471,14.33864435,14.42225751,15.20914284,14.71014042,13.87505491,14.91463368,15.04103488,15.1105027,15.1861411,14.93541001,15.52964396
ASHGV40039828,8.969149292,9.350912087,9.017683032,9.282749196,9.152522293,9.018826788,8.501669492,8.684487357,8.973775982,8.472926385,8.618130682,8.735076156
ASHGV40039831,7.008099274,6.702820048,7.507297915,6.875608619,6.942132134,7.310786218,7.144579203,6.945494309,7.54118748,6.656819472,7.084617672,7.302514308
ASHGV40039833,10.53461164,10.50577298,10.62505697,10.59594192,10.53575549,10.60949794,10.17896041,10.0385294,10.3278317,10.11242898,10.16605784,10.13981737
ASHGV40039837,4.096374851,3.927098573,3.931878621,4.933385925,4.432502908,2.638631528,2.637915414,4.107675121,4.249766966,2.47991426,2.901910536,2.982594624
ASHGV40039838,12.86176033,12.66739198,13.20155772,13.20283698,12.91267128,12.64591078,11.68638836,12.36015448,12.88086465,12.03025317,12.05128915,11.85347724
ASHGV40039843,8.270736701,8.112366646,8.474276151,8.281276909,8.253404641,8.390043608,7.868735605,7.877676548,8.008037196,7.75760791,7.626077847,8.135748711
ASHGV40039845,4.391326437,4.339409298,4.412344126,4.521393794,4.428965632,4.288106583,4.010412179,4.555963174,4.388247806,3.695681386,3.852550469,3.671617703
ASHGV40039849,5.98113635,5.639904944,5.255073552,5.463062373,5.652595937,5.840242319,5.920148844,5.507925629,5.128161939,4.809198075,4.164924086,5.386615486
ASHGV40039860,2.846942599,2.856876928,2.855901282,3.297900304,2.637127169,2.657581073,2.702928045,2.621254552,2.653375305,2.545002987,2.549618118,2.555634384
ASHGV40039893,8.774592929,9.247469355,9.427846373,9.335154921,9.09542481,9.005836037,8.519681503,9.009279501,9.556834208,9.381427623,9.412820682,9.36749802
ASHGV40039903,13.38387103,13.28509377,13.1712406,13.31585689,13.34072515,13.20402751,13.85037694,13.82413254,13.93192389,13.42794741,13.52430657,13.35856775
ASHGV40039907,13.73518955,13.58765643,13.9462159,13.53385909,13.76337276,14.0079965,13.57732111,13.41133593,13.33298548,13.13464517,13.27848242,13.17469658
ASHGV40039911,6.479676023,6.522764633,6.707542535,6.374520908,6.658307223,6.604469939,7.003220352,7.072434278,6.719470097,7.247349006,7.558951292,7.487531315
ASHGV40039915,3.284111432,3.166640221,3.114212741,3.148222597,3.15023029,3.172516668,3.24726754,3.15827689,3.193275353,3.075193919,3.080222521,3.086777787
ASHGV40039916,3.84711357,3.861945693,4.693220823,3.866130271,4.394906164,3.888588414,4.044160685,3.96189515,3.994248743,6.087406944,6.18646868,6.227648096
ASHGV40039917,11.45201729,11.22886941,11.146037,11.30311676,11.25363077,11.28760915,10.93751121,10.88715503,10.75200033,10.90053152,10.70779421,10.95904205
ASHGV40039923,2.885422461,2.714002751,2.917581542,2.825562084,2.827641313,2.850721772,2.928735418,2.836573959,2.872819446,2.750530676,2.755738452,2.762527287
ASHGV40039927,2.7553682,2.767819812,2.89706556,2.796439974,2.798427668,2.820492054,2.894330794,2.806226566,2.840876415,2.723971174,2.728949687,2.735439656
ASHGV40039933,8.313891691,7.804751419,7.877243007,7.952352139,8.011559354,8.088691858,8.37641122,8.041507269,8.016118239,8.109135943,7.817127213,8.135784319
ASHGV40039936,5.0200176,5.079717998,5.506120605,5.270119125,5.224636211,5.176464996,5.31809538,5.731390935,6.000283275,4.270113519,4.152384716,4.777457439
ASHGV40039941,2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
ASHGV40039943,7.524744184,7.514618099,6.70080051,7.083067083,7.217606036,7.554089252,7.800815508,7.512714414,7.680774821,7.610352214,7.726769949,7.429498137
ASHGV40039946,3.521880805,3.615881272,3.706307361,3.28300008,3.901000358,3.694321338,3.586027905,3.213141664,2.684031786,3.499540685,3.494658858,2.586124655
ASHGV40039954,3.333784243,3.152669139,3.237643319,3.196791632,3.198809373,3.221207291,3.296416467,3.206980431,3.242154056,3.123481641,3.128535411,3.135123485
ASHGV40039962,9.975319488,10.36448422,10.50880597,10.50796113,10.27371637,10.05895086,9.922376001,10.20990454,10.63157425,10.42811688,10.47928788,10.51956217
ASHGV40039973,2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
ASHGV40039976,13.9378052,13.58586263,13.39052505,13.62922264,13.65531239,13.62757867,14.25721204,14.04184523,14.04404821,13.66371789,13.62347497,13.65976107
ASHGV40039977,13.14967347,12.87085834,12.47026633,12.95480179,12.77421911,12.759571,13.81238051,13.32665102,12.68151706,12.85066713,12.90901143,12.86965165
ASHGV40039978,6.204917795,5.713453361,5.849457637,5.962056173,5.91116492,5.80311066,5.931395513,5.585125342,5.674739503,6.042944262,5.733771228,6.128350259
ASHGV40039998,2.912895166,2.817690129,2.542502966,2.749827448,2.752018374,2.776338732,2.859446955,2.762334517,2.800527137,2.671668927,2.677156468,2.684310004
ASHGV40040004,2.765988335,2.721706031,2.612739323,2.697887464,2.699876094,2.721950861,2.795832256,2.707686576,2.742352727,2.625392482,2.630373337,2.63686636
ASHGV40040006,2.7898053,2.846001964,2.769539574,2.791793466,2.793638186,2.814115481,2.891234841,3.410915472,2.841625435,2.733129185,2.737749594,2.74377274
ASHGV40040013,4.875291897,4.764844265,5.108726158,4.724419503,4.798585189,5.126757895,4.434446016,4.644546703,4.582914075,4.692115762,4.477815588,5.024147032
ASHGV40040025,4.379612419,4.202137428,4.566370184,4.35610246,4.2394683,4.359667627,3.843061411,5.058473199,5.186341149,5.581766807,5.275702375,5.533702935
ASHGV40040035,8.013945333,7.770432669,7.32376805,7.390802675,7.792559942,8.018365014,7.346200221,7.289390723,6.886512932,7.944935986,7.93651448,7.79783942
ASHGV40040045,3.726063608,3.886499431,4.21526108,3.219276313,4.066575821,4.450326487,3.288936994,4.014382456,3.239029812,4.315322113,3.134530467,3.8995502
ASHGV40040054,9.786439191,9.721746862,10.25184201,9.818798532,9.980908192,9.984347391,10.17416877,10.15158316,10.43367678,10.36913161,10.78791427,9.727178641
ASHGV40040067,5.587838019,5.700189057,5.440104618,5.262155086,5.600081332,5.929385024,4.783078324,5.041718388,5.325269817,4.528290665,4.771542578,4.247009112
ASHGV40040069,11.65023692,11.28877694,11.43631517,11.41277348,11.47760357,11.47564103,11.79983976,11.44827989,11.22295047,11.26423382,11.2299347,11.34232053
ASHGV40040070,3.341472068,3.266470298,3.240970496,3.600738515,3.483138286,2.771128411,2.867361086,4.653040961,4.406317054,3.563838708,3.334685862,2.720019754
ASHGV40040072,2.689756551,2.668162694,2.667198781,2.674494035,2.676337813,2.696804649,2.76407927,2.682354143,2.714495203,2.606054371,2.610672419,2.616692489
ASHGV40040078,8.853056578,9.186811795,9.343381688,9.076721739,9.157751787,9.275708396,8.248965158,8.396026922,8.749029142,8.216089751,8.372385396,8.283653474
ASHGV40040079,12.11975571,12.13946552,12.46156055,12.33624721,12.28071881,12.1202393,11.84522468,11.88417584,11.75152606,12.12254494,11.92361111,12.16739153
ASHGV40040081,11.24202264,11.35897558,11.17732045,11.1913841,11.313684,11.36402416,11.0423945,11.17224842,11.05238135,10.8620934,10.86158691,10.77740494
ASHGV40040082,2.796329332,2.691703956,2.667344289,2.714898304,2.716851877,2.738537488,2.810819896,2.724228133,2.758283156,2.6433848,2.648277847,2.654656405
ASHGV40040085,2.879688238,2.82271426,2.813409429,2.826833253,2.828702014,2.849446171,2.917860272,2.835027783,2.867604349,2.757694162,2.762374784,2.768476425
ASHGV40040093,4.885012221,3.884704501,3.522003741,4.272251259,3.731444615,4.304252519,4.743963235,4.825056301,4.791342471,3.084062601,3.515882184,3.911185495
